countyfips,year,month,pdsi,spei,drought_vals,Water Level Depth,date
8021,2011,10,-3.26,0.1,4.0,,2011-10-01
8021,2011,11,-3.16,0.52,3.0,,2011-11-01
8021,2011,12,-2.96,0.67,3.0,,2011-12-01
8021,2012,1,-3.24,-0.63,3.0,,2012-01-01
8021,2012,2,-3.1,-0.07,2.75,,2012-02-01
8021,2012,3,-3.84,-1.7,2.0,,2012-03-01
8021,2012,4,-4.36,-1.47,2.75,,2012-04-01
8021,2012,5,-4.45,-0.19,3.0,,2012-05-01
8021,2012,6,-5.22,-2.73,3.0,,2012-06-01
8021,2012,7,-5.16,-0.27,3.0,21.144999999999996,2012-07-01
8021,2012,8,-5.45,-0.81,3.0,,2012-08-01
8021,2012,9,-4.96,0.56,3.0,,2012-09-01
8021,2012,10,-5.18,-1.0,3.0,,2012-10-01
8021,2012,11,-5.4,-0.92,3.0,,2012-11-01
8021,2012,12,-5.05,0.75,3.0,,2012-12-01
8021,2013,1,-5.01,-0.27,3.0,,2013-01-01
8021,2013,2,-5.13,-0.26,3.0,,2013-02-01
8021,2013,3,-5.41,-0.69,3.0,,2013-03-01
8021,2013,4,-5.27,-0.42,3.0,,2013-04-01
8021,2013,5,-5.28,-0.86,3.0,,2013-05-01
8021,2013,6,-5.67,-1.42,3.25,,2013-06-01
8021,2013,7,-0.08,0.64,4.0,,2013-07-01
8021,2013,8,0.04,0.54,4.0,,2013-08-01
8021,2013,9,1.4,1.75,2.5,,2013-09-01
8021,2013,10,1.38,0.23,1.6,,2013-10-01
8021,2013,11,2.0,1.58,1.0,,2013-11-01
8021,2013,12,-0.12,-0.83,1.0,,2013-12-01
8021,2014,1,-0.28,-0.98,1.0,,2014-01-01
8021,2014,2,-0.26,-0.69,1.25,,2014-02-01
8021,2014,3,-0.2,-0.31,2.0,,2014-03-01
8021,2014,4,-0.28,-0.24,2.0,,2014-04-01
8021,2014,5,-0.19,0.07,2.0,,2014-05-01
8021,2014,6,-0.62,-1.67,2.0,,2014-06-01
8021,2014,7,-0.27,0.52,2.0,,2014-07-01
8021,2014,8,-0.63,-0.71,2.0,,2014-08-01
8021,2014,9,-0.58,-0.74,2.0,,2014-09-01
8021,2014,10,-1.06,-0.75,2.0,,2014-10-01
8021,2014,11,-0.97,0.19,2.0,,2014-11-01
8021,2014,12,-1.07,-0.19,2.0,,2014-12-01
8021,2015,1,-1.39,0.09,2.0,,2015-01-01
8021,2015,2,-1.01,0.94,2.0,,2015-02-01
8021,2015,3,-1.52,-1.32,2.4,,2015-03-01
8021,2015,4,-1.99,-1.29,3.0,,2015-04-01
8021,2015,5,1.83,2.47,2.5,,2015-05-01
8021,2015,6,2.24,0.77,1.2,,2015-06-01
8021,2015,7,2.5,0.56,0.25,,2015-07-01
8021,2015,8,-0.38,-0.8,0.0,,2015-08-01
8021,2015,9,-0.88,-0.79,0.0,,2015-09-01
8021,2015,10,-0.88,-0.21,0.0,,2015-10-01
8021,2015,11,-0.66,0.54,0.0,,2015-11-01
8021,2015,12,-0.34,0.55,0.0,,2015-12-01
8021,2016,1,-0.3,0.38,0.0,,2016-01-01
8021,2016,2,-0.48,-0.37,0.0,,2016-02-01
8021,2016,3,-0.82,-0.95,0.4,,2016-03-01
8021,2016,4,0.56,1.07,1.0,,2016-04-01
8021,2016,5,0.77,0.97,1.0,,2016-05-01
8021,2016,6,-0.21,-1.31,1.0,,2016-06-01
8021,2016,7,-0.99,-1.65,1.0,,2016-07-01
8021,2016,8,-0.17,1.41,0.8,,2016-08-01
8021,2016,9,-0.61,-0.82,0.0,,2016-09-01
8021,2016,10,-1.58,-2.36,0.5,,2016-10-01
8021,2016,11,-1.84,-0.19,1.0,,2016-11-01
8021,2016,12,-1.16,1.63,0.75,,2016-12-01
8023,2000,1,-1.93,0.33,0.75,,2000-01-01
8023,2000,2,-2.05,-0.67,0.8,,2000-02-01
8023,2000,3,-0.82,1.2,0.0,,2000-03-01
8023,2000,4,-1.22,-0.69,0.0,,2000-04-01
8023,2000,5,-1.88,-1.37,0.0,,2000-05-01
8023,2000,6,-2.08,0.05,1.0,,2000-06-01
8023,2000,7,-2.59,-0.76,2.0,,2000-07-01
8023,2000,8,-2.57,-0.5,1.4,,2000-08-01
8023,2000,9,-2.91,-1.15,1.0,,2000-09-01
8023,2000,10,0.71,1.02,1.8,,2000-10-01
8023,2000,11,-0.23,-0.15,0.25,,2000-11-01
8023,2000,12,-0.64,-0.77,0.0,,2000-12-01
8023,2001,1,0.15,0.5,0.0,,2001-01-01
8023,2001,2,0.57,0.58,0.0,,2001-02-01
8023,2001,3,1.07,0.33,0.0,125.18,2001-03-01
8023,2001,4,0.91,-0.37,0.0,,2001-04-01
8023,2001,5,1.09,0.1,0.0,,2001-05-01
8023,2001,6,0.82,-0.65,0.0,,2001-06-01
8023,2001,7,0.86,-0.43,0.0,,2001-07-01
8023,2001,8,0.99,0.43,0.0,,2001-08-01
8023,2001,9,-0.78,-1.65,0.75,,2001-09-01
8023,2001,10,-1.44,-1.27,1.0,,2001-10-01
8023,2001,11,-1.54,-0.22,1.0,,2001-11-01
8023,2001,12,-1.93,-0.41,1.5,,2001-12-01
8023,2002,1,-2.4,0.43,2.0,,2002-01-01
8023,2002,2,-3.09,-0.51,2.0,,2002-02-01
8023,2002,3,-3.76,-0.64,2.75,,2002-03-01
8023,2002,4,-4.75,-2.04,3.4,,2002-04-01
8023,2002,5,-5.58,-1.71,4.25,,2002-05-01
8023,2002,6,-6.62,-1.57,4.75,,2002-06-01
8023,2002,7,-7.29,-1.19,4.8,,2002-07-01
8023,2002,8,-7.85,-2.16,5.0,,2002-08-01
8023,2002,9,-6.49,1.46,5.0,,2002-09-01
8023,2002,10,-5.87,0.4,5.0,,2002-10-01
8023,2002,11,-5.72,-0.16,5.0,,2002-11-01
8023,2002,12,-5.79,-0.41,5.0,,2002-12-01
8023,2003,1,-6.21,-0.41,5.0,23.58,2003-01-01
8023,2003,2,-6.03,0.57,5.0,,2003-02-01
8023,2003,3,-5.69,1.22,4.75,,2003-03-01
8023,2003,4,-5.7,-0.46,4.0,,2003-04-01
8023,2003,5,-5.72,-1.09,4.0,,2003-05-01
8023,2003,6,-5.58,0.53,4.0,,2003-06-01
8023,2003,7,-5.77,-0.56,4.0,,2003-07-01
8023,2003,8,-5.5,0.07,4.0,,2003-08-01
8023,2003,9,-4.58,1.04,4.0,,2003-09-01
8023,2003,10,-4.9,-1.32,4.0,,2003-10-01
8023,2003,11,-4.1,-0.07,4.0,,2003-11-01
8023,2003,12,-3.9,0.05,4.0,,2003-12-01
8023,2004,1,-3.51,0.63,4.0,,2004-01-01
8023,2004,2,-2.83,1.07,4.0,,2004-02-01
8023,2004,3,-3.34,-1.59,3.2,,2004-03-01
8023,2004,4,-1.77,1.54,2.75,,2004-04-01
8023,2004,5,-2.52,-1.62,2.0,,2004-05-01
8023,2004,6,-2.47,0.33,2.0,,2004-06-01
8023,2004,7,-2.21,0.52,2.0,,2004-07-01
8023,2004,8,-2.87,-0.93,2.2,,2004-08-01
8023,2004,9,0.23,-0.26,2.0,,2004-09-01
8023,2004,10,0.46,0.29,2.0,0.71,2004-10-01
8023,2004,11,0.59,0.82,2.0,,2004-11-01
8023,2004,12,0.49,0.4,2.0,,2004-12-01
8023,2005,1,1.69,2.09,2.0,,2005-01-01
8023,2005,2,2.14,0.35,2.0,,2005-02-01
8023,2005,3,2.06,0.55,2.0,,2005-03-01
8023,2005,4,1.92,0.47,1.5,,2005-04-01
8023,2005,5,-0.27,-0.39,0.4,7.97,2005-05-01
8023,2005,6,-0.45,-0.13,0.25,,2005-06-01
8023,2005,7,-1.32,-2.05,1.0,,2005-07-01
8023,2005,8,-1.22,0.54,1.0,,2005-08-01
8023,2005,9,-1.04,0.05,1.0,,2005-09-01
8023,2005,10,-0.74,0.45,1.0,,2005-10-01
8023,2005,11,-1.3,-0.96,1.0,,2005-11-01
8023,2005,12,-1.84,-1.25,1.0,,2005-12-01
8023,2006,1,-2.21,-0.17,1.6,,2006-01-01
8023,2006,2,-2.96,-1.78,2.0,,2006-02-01
8023,2006,3,-2.73,0.5,2.0,,2006-03-01
8023,2006,4,-3.09,-1.39,2.0,,2006-04-01
8023,2006,5,-3.65,-1.48,2.2,,2006-05-01
8023,2006,6,-4.06,-0.34,3.0,,2006-06-01
8023,2006,7,0.94,1.67,2.25,,2006-07-01
8023,2006,8,1.59,0.77,2.0,,2006-08-01
8023,2006,9,1.96,1.04,2.0,,2006-09-01
8023,2006,10,2.67,1.17,2.0,,2006-10-01
8023,2006,11,2.33,-0.76,2.0,,2006-11-01
8023,2006,12,2.57,1.31,2.0,,2006-12-01
8023,2007,1,2.83,0.9,0.6,,2007-01-01
8023,2007,2,2.63,-0.33,0.0,,2007-02-01
8023,2007,3,2.2,-0.59,0.0,,2007-03-01
8023,2007,4,2.28,0.81,1.0,,2007-04-01
8023,2007,5,2.46,0.38,1.0,,2007-05-01
8023,2007,6,2.2,0.13,1.0,,2007-06-01
8023,2007,7,2.59,0.89,1.0,,2007-07-01
8023,2007,8,2.37,0.24,0.0,,2007-08-01
8023,2007,9,2.41,0.72,0.0,,2007-09-01
8023,2007,10,1.71,-0.79,0.0,,2007-10-01
8023,2007,11,1.04,-0.98,0.0,,2007-11-01
8023,2007,12,2.53,2.08,0.5,,2007-12-01
8023,2008,1,3.39,1.54,0.0,,2008-01-01
8023,2008,2,3.86,0.33,0.0,,2008-02-01
8023,2008,3,-0.14,-0.49,0.0,,2008-03-01
8023,2008,4,-0.6,-0.5,0.0,,2008-04-01
8023,2008,5,-0.77,-0.19,0.0,,2008-05-01
8023,2008,6,-1.1,-0.67,0.75,,2008-06-01
8023,2008,7,-1.36,-0.57,1.0,,2008-07-01
8023,2008,8,-0.91,0.63,1.5,,2008-08-01
8023,2008,9,-1.45,-0.7,1.0,,2008-09-01
8023,2008,10,-1.64,-0.02,1.0,,2008-10-01
8023,2008,11,-1.98,-0.51,1.0,,2008-11-01
8023,2008,12,0.82,1.7,1.0,,2008-12-01
8023,2009,1,-0.26,0.17,1.0,,2009-01-01
8023,2009,2,-0.58,-1.49,1.0,,2009-02-01
8023,2009,3,-0.8,-0.49,1.0,,2009-03-01
8023,2009,4,0.48,0.51,0.5,,2009-04-01
8023,2009,5,0.45,-0.33,0.0,,2009-05-01
8023,2009,6,1.2,1.02,0.0,,2009-06-01
8023,2009,7,-0.46,-1.95,0.0,,2009-07-01
8023,2009,8,-1.26,-1.48,0.75,,2009-08-01
8023,2009,9,0.08,0.7,0.6,,2009-09-01
8023,2009,10,0.71,1.05,0.0,,2009-10-01
8023,2009,11,0.14,-1.19,0.0,,2009-11-01
8023,2009,12,0.16,0.15,0.0,,2009-12-01
8023,2010,1,0.36,0.54,0.0,,2010-01-01
8023,2010,2,0.4,0.21,0.0,,2010-02-01
8023,2010,3,0.86,1.08,0.0,,2010-03-01
8023,2010,4,-0.09,-0.16,0.0,,2010-04-01
8023,2010,5,-0.68,-0.85,0.0,,2010-05-01
8023,2010,6,-1.16,-1.31,0.4,,2010-06-01
8023,2010,7,-1.03,0.14,1.0,,2010-07-01
8023,2010,8,-1.11,0.23,1.0,,2010-08-01
8023,2010,9,-1.46,-0.46,1.0,,2010-09-01
8023,2010,10,-1.62,-0.31,1.0,,2010-10-01
8023,2010,11,-1.95,-0.44,1.8,,2010-11-01
8023,2010,12,-1.8,-0.02,2.0,,2010-12-01
8023,2011,1,-2.39,-0.7,2.0,,2011-01-01
8023,2011,2,-2.35,0.44,2.0,,2011-02-01
8023,2011,3,-2.99,-1.34,2.4,,2011-03-01
8023,2011,4,-2.94,-0.51,3.0,,2011-04-01
8023,2011,5,-2.81,-0.21,3.0,,2011-05-01
8023,2011,6,-3.37,-2.69,4.0,,2011-06-01
8023,2011,7,-3.8,-0.51,5.0,,2011-07-01
8023,2011,8,-4.12,-1.04,5.0,,2011-08-01
8023,2011,9,-3.93,0.43,4.25,,2011-09-01
8023,2011,10,-3.31,0.4,4.0,,2011-10-01
8023,2011,11,-3.2,0.07,3.0,,2011-11-01
8023,2011,12,-2.97,0.53,3.0,,2011-12-01
8023,2012,1,-3.24,-0.56,3.0,,2012-01-01
8023,2012,2,-3.1,-0.09,2.75,,2012-02-01
8023,2012,3,-3.84,-1.39,2.0,,2012-03-01
8023,2012,4,-4.35,-0.88,2.75,,2012-04-01
8023,2012,5,-4.46,-0.33,2.4,,2012-05-01
8023,2012,6,-5.24,-3.09,2.25,,2012-06-01
8023,2012,7,-5.19,-0.59,3.0,,2012-07-01
8023,2012,8,-5.49,-1.01,3.0,,2012-08-01
8023,2012,9,-5.0,0.14,3.0,,2012-09-01
8023,2012,10,-5.2,-1.07,3.0,,2012-10-01
8023,2012,11,-5.42,-1.31,3.0,,2012-11-01
8023,2012,12,-5.06,0.77,4.0,,2012-12-01
8023,2013,1,-5.01,-0.22,4.0,,2013-01-01
8023,2013,2,-5.12,0.2,4.0,,2013-02-01
8023,2013,3,-5.39,-0.77,4.0,,2013-03-01
8023,2013,4,-5.25,-0.33,4.0,,2013-04-01
8023,2013,5,-5.28,-1.06,4.0,,2013-05-01
8023,2013,6,-5.68,-1.31,4.0,,2013-06-01
8023,2013,7,-0.19,1.07,3.4,,2013-07-01
8023,2013,8,-0.05,0.25,3.0,,2013-08-01
8023,2013,9,1.28,1.73,2.5,,2013-09-01
8023,2013,10,1.25,0.77,1.6,,2013-10-01
8023,2013,11,1.87,1.38,1.0,,2013-11-01
8023,2013,12,-0.21,-0.51,1.0,,2013-12-01
8023,2014,1,-0.37,-1.25,1.0,,2014-01-01
8023,2014,2,-0.34,-0.85,1.0,,2014-02-01
8023,2014,3,-0.28,-0.4,1.0,,2014-03-01
8023,2014,4,-0.36,0.4,1.0,,2014-04-01
8023,2014,5,-0.29,-0.08,1.75,,2014-05-01
8023,2014,6,-0.72,-0.96,2.0,,2014-06-01
8023,2014,7,-0.25,1.05,2.0,,2014-07-01
8023,2014,8,-0.62,-0.32,2.0,,2014-08-01
8023,2014,9,-0.59,-0.98,2.0,,2014-09-01
8023,2014,10,-1.03,-0.36,2.0,,2014-10-01
8023,2014,11,-0.95,0.25,2.0,,2014-11-01
8023,2014,12,-1.04,0.18,2.0,,2014-12-01
8023,2015,1,-1.35,0.07,2.0,,2015-01-01
8023,2015,2,-0.95,1.07,2.0,,2015-02-01
8023,2015,3,-1.49,-1.18,2.0,,2015-03-01
8023,2015,4,-1.95,-0.84,2.0,,2015-04-01
8023,2015,5,1.86,1.68,1.75,,2015-05-01
8023,2015,6,2.28,-0.48,0.4,,2015-06-01
8023,2015,7,2.54,0.5,0.0,,2015-07-01
8023,2015,8,-0.27,-1.32,0.0,,2015-08-01
8023,2015,9,-0.79,-1.55,0.0,-999999.0,2015-09-01
8023,2015,10,-0.78,-0.16,0.0,,2015-10-01
8023,2015,11,-0.57,0.81,0.0,,2015-11-01
8023,2015,12,-0.27,0.56,0.0,,2015-12-01
8023,2016,1,-0.24,0.29,0.0,,2016-01-01
8023,2016,2,-0.41,-0.42,0.0,,2016-02-01
8023,2016,3,-0.76,-0.97,0.6,,2016-03-01
8023,2016,4,0.62,0.93,1.0,,2016-04-01
8023,2016,5,0.74,0.58,0.0,,2016-05-01
8023,2016,6,-0.2,-0.43,0.0,,2016-06-01
8023,2016,7,-0.96,-1.7,0.0,,2016-07-01
8023,2016,8,-0.16,1.13,0.6,,2016-08-01
8023,2016,9,-0.61,-0.47,1.0,,2016-09-01
8023,2016,10,-1.58,-2.57,1.0,,2016-10-01
8023,2016,11,-1.84,-0.44,1.8,,2016-11-01
8023,2016,12,-1.17,2.01,1.75,,2016-12-01
8025,2000,1,-0.72,-0.44,0.0,,2000-01-01
8025,2000,2,-1.22,-1.32,0.0,,2000-02-01
8025,2000,3,-0.06,1.65,0.0,,2000-03-01
8025,2000,4,-0.33,-0.42,0.0,,2000-04-01
8025,2000,5,-1.36,-1.24,0.0,,2000-05-01
8025,2000,6,-1.7,-0.7,0.5,,2000-06-01
8025,2000,7,-1.73,-0.16,1.0,,2000-07-01
8025,2000,8,-2.18,-0.63,1.0,,2000-08-01
8025,2000,9,-2.61,-0.47,1.0,,2000-09-01
8025,2000,10,0.94,0.84,1.0,,2000-10-01
8025,2000,11,0.75,0.36,0.0,,2000-11-01
8025,2000,12,0.46,-0.14,0.0,,2000-12-01
8025,2001,1,0.85,1.49,0.0,,2001-01-01
8025,2001,2,0.81,-0.07,0.0,,2001-02-01
8025,2001,3,0.79,-0.32,0.0,,2001-03-01
8025,2001,4,0.08,-0.77,0.0,,2001-04-01
8025,2001,5,0.94,1.17,0.0,,2001-05-01
8025,2001,6,0.67,-0.15,0.0,,2001-06-01
8025,2001,7,0.8,0.05,0.0,,2001-07-01
8025,2001,8,-0.45,-1.07,0.0,,2001-08-01
8025,2001,9,-0.88,0.08,0.75,,2001-09-01
8025,2001,10,-1.42,-1.05,1.0,,2001-10-01
8025,2001,11,-1.49,0.1,1.0,,2001-11-01
8025,2001,12,-1.59,-0.04,1.0,,2001-12-01
8025,2002,1,-1.43,0.18,1.0,,2002-01-01
8025,2002,2,-1.57,-0.33,1.0,,2002-02-01
8025,2002,3,-1.99,-0.61,1.5,,2002-03-01
8025,2002,4,-3.0,-3.02,3.4,,2002-04-01
8025,2002,5,-4.3,-1.58,4.0,,2002-05-01
8025,2002,6,-5.06,-1.29,4.0,,2002-06-01
8025,2002,7,-5.91,-2.18,4.0,,2002-07-01
8025,2002,8,-6.21,-2.19,4.0,,2002-08-01
8025,2002,9,-5.23,-0.21,4.75,,2002-09-01
8025,2002,10,-4.33,0.69,5.0,,2002-10-01
8025,2002,11,-4.26,-0.63,5.0,,2002-11-01
8025,2002,12,-3.9,0.34,5.0,,2002-12-01
8025,2003,1,-3.96,-2.62,5.0,,2003-01-01
8025,2003,2,-3.31,0.57,5.0,,2003-02-01
8025,2003,3,-2.62,0.06,5.0,,2003-03-01
8025,2003,4,-2.77,-0.52,4.2,,2003-04-01
8025,2003,5,-3.25,-0.97,4.0,,2003-05-01
8025,2003,6,-2.18,1.21,3.75,,2003-06-01
8025,2003,7,-3.16,-2.48,3.0,,2003-07-01
8025,2003,8,-3.52,-2.33,3.0,,2003-08-01
8025,2003,9,-3.33,0.15,3.0,,2003-09-01
8025,2003,10,-3.77,-1.73,3.0,,2003-10-01
8025,2003,11,-3.67,-0.42,3.0,,2003-11-01
8025,2003,12,-3.58,-1.25,3.0,,2003-12-01
8025,2004,1,-3.33,0.14,4.0,,2004-01-01
8025,2004,2,-2.81,0.82,4.0,13.26,2004-02-01
8025,2004,3,-3.57,-2.03,4.0,,2004-03-01
8025,2004,4,1.45,1.54,3.75,,2004-04-01
8025,2004,5,-1.46,-2.23,3.0,,2004-05-01
8025,2004,6,0.68,1.24,3.0,,2004-06-01
8025,2004,7,1.32,0.25,2.75,,2004-07-01
8025,2004,8,2.12,1.99,1.2,,2004-08-01
8025,2004,9,1.98,-0.05,0.25,,2004-09-01
8025,2004,10,1.6,-0.87,0.0,,2004-10-01
8025,2004,11,2.19,0.89,0.2,,2004-11-01
8025,2004,12,1.88,-0.76,1.0,,2004-12-01
8025,2005,1,2.37,0.36,0.75,,2005-01-01
8025,2005,2,2.01,-0.79,0.25,,2005-02-01
8025,2005,3,2.13,0.59,1.0,,2005-03-01
8025,2005,4,2.2,-0.22,0.0,,2005-04-01
8025,2005,5,-0.23,-0.84,1.0,,2005-05-01
8025,2005,6,-0.09,-0.21,0.25,,2005-06-01
8025,2005,7,-0.86,-1.5,0.25,,2005-07-01
8025,2005,8,-0.55,-0.02,1.0,,2005-08-01
8025,2005,9,-1.03,-0.25,1.0,,2005-09-01
8025,2005,10,0.79,0.84,1.0,,2005-10-01
8025,2005,11,-0.59,-2.08,1.0,,2005-11-01
8025,2005,12,-0.76,-0.31,1.0,,2005-12-01
8025,2006,1,-0.78,0.1,1.6,,2006-01-01
8025,2006,2,-1.15,-0.58,2.0,,2006-02-01
8025,2006,3,-1.41,-0.45,2.0,,2006-03-01
8025,2006,4,-2.38,-3.09,2.5,,2006-04-01
8025,2006,5,-3.47,-0.49,3.2,,2006-05-01
8025,2006,6,-4.4,-1.24,4.0,,2006-06-01
8025,2006,7,0.69,0.6,3.0,,2006-07-01
8025,2006,8,1.7,1.48,3.0,,2006-08-01
8025,2006,9,2.16,1.55,2.0,,2006-09-01
8025,2006,10,3.13,1.52,1.0,,2006-10-01
8025,2006,11,2.52,-1.17,1.0,,2006-11-01
8025,2006,12,3.63,1.85,1.0,,2006-12-01
8025,2007,1,3.51,0.83,0.0,,2007-01-01
8025,2007,2,3.11,-0.11,0.0,,2007-02-01
8025,2007,3,2.16,-1.72,0.0,,2007-03-01
8025,2007,4,2.55,1.0,0.0,,2007-04-01
8025,2007,5,2.52,0.2,0.0,,2007-05-01
8025,2007,6,2.64,0.95,0.0,,2007-06-01
8025,2007,7,-0.24,-0.39,0.0,,2007-07-01
8025,2007,8,-0.04,0.4,0.0,,2007-08-01
8025,2007,9,-0.37,-0.88,0.0,,2007-09-01
8025,2007,10,-0.74,-1.04,0.0,,2007-10-01
8025,2007,11,-1.32,-1.12,0.0,,2007-11-01
8025,2007,12,0.62,0.35,1.0,,2007-12-01
8025,2008,1,0.59,-0.3,1.0,,2008-01-01
8025,2008,2,0.59,-0.03,1.0,,2008-02-01
8025,2008,3,-0.26,-0.52,1.0,,2008-03-01
8025,2008,4,-0.57,-0.04,1.8,,2008-04-01
8025,2008,5,-1.42,-0.75,2.0,,2008-05-01
8025,2008,6,-2.08,-0.23,2.0,,2008-06-01
8025,2008,7,-2.64,-0.85,2.6,,2008-07-01
8025,2008,8,1.66,1.57,2.5,,2008-08-01
8025,2008,9,0.97,-0.41,2.0,,2008-09-01
8025,2008,10,1.55,1.12,1.25,,2008-10-01
8025,2008,11,-0.47,-0.51,1.0,,2008-11-01
8025,2008,12,-0.27,-0.63,1.0,,2008-12-01
8025,2009,1,-0.55,-1.31,1.0,,2009-01-01
8025,2009,2,-0.91,-1.14,1.0,,2009-02-01
8025,2009,3,-1.26,-0.7,1.6,,2009-03-01
8025,2009,4,-0.93,0.22,2.0,,2009-04-01
8025,2009,5,-1.47,-0.81,1.75,,2009-05-01
8025,2009,6,-1.44,0.74,1.0,,2009-06-01
8025,2009,7,-0.81,0.72,0.75,,2009-07-01
8025,2009,8,-1.46,-0.59,0.0,,2009-08-01
8025,2009,9,0.18,0.03,0.0,,2009-09-01
8025,2009,10,1.72,2.08,0.0,,2009-10-01
8025,2009,11,1.37,-0.89,0.0,,2009-11-01
8025,2009,12,1.34,0.26,0.0,,2009-12-01
8025,2010,1,1.16,0.54,0.0,,2010-01-01
8025,2010,2,1.53,1.29,0.0,,2010-02-01
8025,2010,3,2.21,0.52,0.0,,2010-03-01
8025,2010,4,0.0,0.1,0.0,,2010-04-01
8025,2010,5,-0.55,-0.54,0.0,,2010-05-01
8025,2010,6,-0.81,-0.77,0.0,,2010-06-01
8025,2010,7,0.85,1.41,0.0,,2010-07-01
8025,2010,8,1.01,0.06,0.0,,2010-08-01
8025,2010,9,-0.68,-2.0,0.5,,2010-09-01
8025,2010,10,-1.14,-1.76,1.25,,2010-10-01
8025,2010,11,-1.44,-0.49,2.2,,2010-11-01
8025,2010,12,-1.56,-0.57,3.0,,2010-12-01
8025,2011,1,-1.61,-0.38,3.0,,2011-01-01
8025,2011,2,-1.34,0.17,3.0,,2011-02-01
8025,2011,3,-1.92,-0.82,3.0,,2011-03-01
8025,2011,4,-2.41,-0.95,3.0,,2011-04-01
8025,2011,5,-3.01,-0.29,3.6,,2011-05-01
8025,2011,6,-3.88,-0.92,4.0,,2011-06-01
8025,2011,7,-4.19,-1.11,4.0,,2011-07-01
8025,2011,8,-4.46,-0.6,4.0,,2011-08-01
8025,2011,9,-4.36,-0.48,4.0,,2011-09-01
8025,2011,10,-3.87,-0.22,4.0,,2011-10-01
8025,2011,11,-3.51,0.4,3.2,,2011-11-01
8025,2011,12,-2.53,1.3,3.0,,2011-12-01
8025,2012,1,-2.68,-1.7,3.0,,2012-01-01
8025,2012,2,-2.36,0.31,3.0,,2012-02-01
8025,2012,3,-3.27,-2.19,3.0,,2012-03-01
8025,2012,4,-3.54,-0.62,2.75,,2012-04-01
8025,2012,5,-4.45,-1.79,3.0,,2012-05-01
8025,2012,6,-5.59,-2.85,3.75,,2012-06-01
8025,2012,7,-5.97,-1.19,5.0,,2012-07-01
8025,2012,8,-6.61,-2.56,5.0,,2012-08-01
8025,2012,9,-6.03,-0.12,5.0,,2012-09-01
8025,2012,10,-5.71,-0.27,5.0,,2012-10-01
8025,2012,11,-5.99,-2.64,5.0,,2012-11-01
8025,2012,12,-5.42,-0.25,5.0,,2012-12-01
8025,2013,1,-5.16,-0.8,5.0,,2013-01-01
8025,2013,2,-4.65,-0.15,5.0,,2013-02-01
8025,2013,3,-4.59,-0.49,5.0,,2013-03-01
8025,2013,4,-4.4,-0.23,5.0,,2013-04-01
8025,2013,5,-4.88,-1.39,5.0,,2013-05-01
8025,2013,6,-5.52,-1.32,5.0,,2013-06-01
8025,2013,7,-4.92,-0.14,5.0,,2013-07-01
8025,2013,8,-4.36,-0.38,5.0,,2013-08-01
8025,2013,9,-2.69,0.26,5.0,,2013-09-01
8025,2013,10,-2.63,-0.23,5.0,,2013-10-01
8025,2013,11,-2.4,-0.41,5.0,,2013-11-01
8025,2013,12,-2.49,-0.9,5.0,,2013-12-01
8025,2014,1,-2.28,0.26,5.0,,2014-01-01
8025,2014,2,-2.1,0.53,5.0,,2014-02-01
8025,2014,3,-2.34,-0.67,5.0,,2014-03-01
8025,2014,4,-2.33,-0.29,5.0,,2014-04-01
8025,2014,5,-2.81,-1.19,5.0,,2014-05-01
8025,2014,6,-3.42,-0.55,5.0,,2014-06-01
8025,2014,7,0.78,1.72,5.0,,2014-07-01
8025,2014,8,0.37,-0.18,4.25,,2014-08-01
8025,2014,9,0.05,-0.96,4.0,,2014-09-01
8025,2014,10,0.28,0.26,3.25,,2014-10-01
8025,2014,11,0.18,0.32,3.0,,2014-11-01
8025,2014,12,0.37,0.09,3.0,,2014-12-01
8025,2015,1,0.39,0.58,3.0,,2015-01-01
8025,2015,2,1.07,1.36,3.0,,2015-02-01
8025,2015,3,-0.59,-1.06,3.0,-999999.0,2015-03-01
8025,2015,4,-0.72,-0.59,3.0,,2015-04-01
8025,2015,5,2.74,2.59,1.5,,2015-05-01
8025,2015,6,3.45,-0.07,0.0,,2015-06-01
8025,2015,7,3.86,-1.29,0.0,,2015-07-01
8025,2015,8,3.83,-0.46,0.0,,2015-08-01
8025,2015,9,2.73,-2.92,0.4,,2015-09-01
8025,2015,10,3.06,-0.13,1.0,,2015-10-01
8025,2015,11,3.04,-0.06,1.0,,2015-11-01
8025,2015,12,2.79,-0.1,1.0,,2015-12-01
8025,2016,1,2.42,-0.19,1.0,,2016-01-01
8025,2016,2,2.0,0.26,1.0,,2016-02-01
8025,2016,3,1.17,-0.81,1.0,,2016-03-01
8025,2016,4,2.17,1.25,1.5,,2016-04-01
8025,2016,5,-0.22,0.16,0.0,,2016-05-01
8025,2016,6,0.29,0.89,0.0,,2016-06-01
8025,2016,7,0.04,0.92,0.0,,2016-07-01
8025,2016,8,0.26,-0.01,0.0,,2016-08-01
8025,2016,9,-0.63,-1.51,0.0,,2016-09-01
8025,2016,10,-1.45,-2.94,0.5,,2016-10-01
8025,2016,11,-1.86,-0.2,2.0,,2016-11-01
8025,2016,12,-1.44,0.01,2.0,,2016-12-01
8027,2000,1,-0.72,-0.19,0.75,,2000-01-01
8027,2000,2,-1.22,-1.24,0.0,,2000-02-01
8027,2000,3,-0.06,1.44,0.0,,2000-03-01
8027,2000,4,-0.33,-0.22,0.0,,2000-04-01
